simulation,gcb,dem_house_seats,rep_house_seats,dem_house_win,rep_house_win,dem_senate_seats,rep_senate_seats,dem_senate_win,rep_senate_win
1289,15.372148513493224,279.0,156.0,100.0,0.0,56.0,44.0,100.0,0.0
1290,-3.5374093837167755,213.0,222.0,0.0,100.0,45.0,55.0,0.0,100.0
1291,2.5155522507932244,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
1292,4.521918328743224,232.0,203.0,100.0,0.0,49.0,51.0,0.0,100.0
1293,14.848784454593225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1294,-5.231723912726775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1295,13.426575922643226,263.0,172.0,100.0,0.0,53.0,47.0,100.0,0.0
1296,-13.232186710596775,178.0,257.0,0.0,100.0,41.0,59.0,0.0,100.0
1297,17.749321484923225,292.0,143.0,100.0,0.0,57.0,43.0,100.0,0.0
1298,18.276837999673223,294.0,141.0,100.0,0.0,57.0,43.0,100.0,0.0
1299,10.792200099373225,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
1300,-14.842249371856774,171.0,264.0,0.0,100.0,39.0,61.0,0.0,100.0
1301,-12.989313671126775,178.0,257.0,0.0,100.0,41.0,59.0,0.0,100.0
1302,21.013989986623226,320.0,115.0,100.0,0.0,58.0,42.0,100.0,0.0
1303,-8.257676258256776,201.0,234.0,0.0,100.0,45.0,55.0,0.0,100.0
1304,9.074114316423225,252.0,183.0,100.0,0.0,49.0,51.0,0.0,100.0
1305,-2.2328915102767755,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1306,-0.2524766439067756,222.0,213.0,100.0,0.0,47.0,53.0,0.0,100.0
1307,-7.708755774006775,204.0,231.0,0.0,100.0,45.0,55.0,0.0,100.0
1308,2.4125893373932246,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
1309,-8.340101560056775,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
1310,6.924933569463224,240.0,195.0,100.0,0.0,49.0,51.0,0.0,100.0
1311,12.328325287963224,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1312,0.9066827797132244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1313,-12.359274688736775,184.0,251.0,0.0,100.0,42.0,58.0,0.0,100.0
1314,18.987854142103224,300.0,135.0,100.0,0.0,58.0,42.0,100.0,0.0
1315,-10.834786672956776,191.0,244.0,0.0,100.0,42.0,58.0,0.0,100.0
1316,21.748583969463226,323.0,112.0,100.0,0.0,58.0,42.0,100.0,0.0
1317,-1.7734929870967755,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1318,12.282564529173225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1319,5.822888958343224,238.0,197.0,100.0,0.0,49.0,51.0,0.0,100.0
1320,-1.924844560746776,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1321,16.150651282483224,284.0,151.0,100.0,0.0,57.0,43.0,100.0,0.0
1322,21.508201820213223,322.0,113.0,100.0,0.0,58.0,42.0,100.0,0.0
1323,8.380886576883224,246.0,189.0,100.0,0.0,49.0,51.0,0.0,100.0
1324,-6.5057270236667755,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1325,-2.099593687256776,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1326,-16.099842819816775,161.0,274.0,0.0,100.0,39.0,61.0,0.0,100.0
1327,20.278806379343226,314.0,121.0,100.0,0.0,58.0,42.0,100.0,0.0
1328,-5.919140897446775,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1329,1.9431472410032244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1330,-8.109274658286775,202.0,233.0,0.0,100.0,45.0,55.0,0.0,100.0
1331,-9.226673919446775,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1332,21.871709581573224,323.0,112.0,100.0,0.0,58.0,42.0,100.0,0.0
1333,-0.2458715200767756,222.0,213.0,100.0,0.0,47.0,53.0,0.0,100.0
1334,-8.745634425226775,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
1335,13.394680060633226,263.0,172.0,100.0,0.0,53.0,47.0,100.0,0.0
1336,9.184599058463224,252.0,183.0,100.0,0.0,50.0,50.0,0.0,100.0
1337,19.120382906933227,300.0,135.0,100.0,0.0,58.0,42.0,100.0,0.0
1338,11.463334924033225,259.0,176.0,100.0,0.0,53.0,47.0,100.0,0.0
1339,15.613874571523224,280.0,155.0,100.0,0.0,56.0,44.0,100.0,0.0
1340,-12.658725359606775,183.0,252.0,0.0,100.0,41.0,59.0,0.0,100.0
1341,-17.404017681536775,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1342,4.212487342423224,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1343,-10.130301602446774,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1344,21.263636540633225,320.0,115.0,100.0,0.0,58.0,42.0,100.0,0.0
1345,-2.5783059960467756,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
1346,13.447986397123225,263.0,172.0,100.0,0.0,53.0,47.0,100.0,0.0
1347,15.256542675943225,278.0,157.0,100.0,0.0,56.0,44.0,100.0,0.0
1348,-5.666162628526775,207.0,228.0,0.0,100.0,45.0,55.0,0.0,100.0
1349,-14.037338433016775,174.0,261.0,0.0,100.0,40.0,60.0,0.0,100.0
1350,18.154906692623225,294.0,141.0,100.0,0.0,57.0,43.0,100.0,0.0
1351,1.7496922603132243,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1352,0.22876238958322448,223.0,212.0,100.0,0.0,49.0,51.0,0.0,100.0
1353,-3.7279775064267757,212.0,223.0,0.0,100.0,45.0,55.0,0.0,100.0
1354,17.723502431333223,292.0,143.0,100.0,0.0,57.0,43.0,100.0,0.0
1355,13.222647185943226,263.0,172.0,100.0,0.0,53.0,47.0,100.0,0.0
1356,20.010133745383225,309.0,126.0,100.0,0.0,58.0,42.0,100.0,0.0
1357,3.1173002945532247,229.0,206.0,100.0,0.0,49.0,51.0,0.0,100.0
1358,8.962219130183225,252.0,183.0,100.0,0.0,49.0,51.0,0.0,100.0
1359,-5.365255877096775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1360,-13.823053593326776,175.0,260.0,0.0,100.0,41.0,59.0,0.0,100.0
1361,-5.770579495106775,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1362,21.344590640363226,320.0,115.0,100.0,0.0,58.0,42.0,100.0,0.0
1363,10.623197407233224,257.0,178.0,100.0,0.0,53.0,47.0,100.0,0.0
1364,12.216259477313224,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1365,17.519177682983223,292.0,143.0,100.0,0.0,57.0,43.0,100.0,0.0
1366,12.919626652983224,262.0,173.0,100.0,0.0,53.0,47.0,100.0,0.0
1367,-16.690238074206775,158.0,277.0,0.0,100.0,38.0,62.0,0.0,100.0
1368,-14.700851041856776,171.0,264.0,0.0,100.0,39.0,61.0,0.0,100.0
1369,3.7754616725732246,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1370,-6.769542975236774,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1371,11.328571374043225,259.0,176.0,100.0,0.0,53.0,47.0,100.0,0.0
1372,20.327549955343226,314.0,121.0,100.0,0.0,58.0,42.0,100.0,0.0
1373,15.606047830753225,280.0,155.0,100.0,0.0,56.0,44.0,100.0,0.0
1374,-7.098638963176775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1375,-16.673726181536775,158.0,277.0,0.0,100.0,38.0,62.0,0.0,100.0
1376,-0.6629935250767756,220.0,215.0,100.0,0.0,46.0,54.0,0.0,100.0
1377,4.226562233333224,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1378,-6.7247816684567745,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1379,1.3152084784532243,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1380,19.129517126553225,300.0,135.0,100.0,0.0,58.0,42.0,100.0,0.0
1381,5.6751074593732245,237.0,198.0,100.0,0.0,49.0,51.0,0.0,100.0
1382,-12.497411328126775,184.0,251.0,0.0,100.0,42.0,58.0,0.0,100.0
1383,7.440609174543225,242.0,193.0,100.0,0.0,49.0,51.0,0.0,100.0
1384,-17.392986734206776,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1385,-11.466100487456774,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1386,-13.330604050096776,178.0,257.0,0.0,100.0,41.0,59.0,0.0,100.0
1387,-11.669787216076775,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1388,17.762992436243223,292.0,143.0,100.0,0.0,57.0,43.0,100.0,0.0
1389,8.335950752533224,246.0,189.0,100.0,0.0,49.0,51.0,0.0,100.0
1390,19.858906531523225,307.0,128.0,100.0,0.0,58.0,42.0,100.0,0.0
1391,16.769031373423225,288.0,147.0,100.0,0.0,57.0,43.0,100.0,0.0
1392,-14.847410923066775,170.0,265.0,0.0,100.0,39.0,61.0,0.0,100.0
1393,15.585393453633225,280.0,155.0,100.0,0.0,56.0,44.0,100.0,0.0
1394,-1.0498395697267755,219.0,216.0,100.0,0.0,46.0,54.0,0.0,100.0
1395,-10.501140151186775,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1396,0.9651019215732244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1397,11.236515546183226,259.0,176.0,100.0,0.0,53.0,47.0,100.0,0.0
1398,10.042564900333224,255.0,180.0,100.0,0.0,50.0,50.0,0.0,100.0
1399,11.077625460123224,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
1400,-6.933631853026775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1401,-5.033176837986776,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1402,-0.2640436817967755,222.0,213.0,100.0,0.0,47.0,53.0,0.0,100.0
1403,18.340369804063226,294.0,141.0,100.0,0.0,57.0,43.0,100.0,0.0
1404,1.7700760984232244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1405,-16.424177789836776,159.0,276.0,0.0,100.0,38.0,62.0,0.0,100.0
1406,3.7304757957432244,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1407,-1.2933997885267754,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1408,-9.532659674266775,196.0,239.0,0.0,100.0,43.0,57.0,0.0,100.0
1409,15.954641725733225,283.0,152.0,100.0,0.0,56.0,44.0,100.0,0.0
1410,-2.9545940711367753,216.0,219.0,0.0,100.0,46.0,54.0,0.0,100.0
1411,-16.231204613736775,161.0,274.0,0.0,100.0,39.0,61.0,0.0,100.0
1412,-15.791813868536774,162.0,273.0,0.0,100.0,39.0,61.0,0.0,100.0
1413,18.471978941993225,294.0,141.0,100.0,0.0,57.0,43.0,100.0,0.0
1414,12.963984932173226,262.0,173.0,100.0,0.0,53.0,47.0,100.0,0.0
1415,-10.175621817196776,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1416,2.6870950292932245,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
1417,19.877417636633226,307.0,128.0,100.0,0.0,58.0,42.0,100.0,0.0
1418,-9.399885102616775,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1419,-1.0964668383967755,219.0,216.0,100.0,0.0,46.0,54.0,0.0,100.0
1420,17.114861641873222,289.0,146.0,100.0,0.0,57.0,43.0,100.0,0.0
1421,11.117925799293225,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
1422,3.364346608513224,229.0,206.0,100.0,0.0,49.0,51.0,0.0,100.0
1423,10.917609064883225,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
1424,-9.663110123146776,196.0,239.0,0.0,100.0,43.0,57.0,0.0,100.0
1425,21.785772604873223,323.0,112.0,100.0,0.0,58.0,42.0,100.0,0.0
1426,18.534900737243223,294.0,141.0,100.0,0.0,57.0,43.0,100.0,0.0
1427,15.084832485523226,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1428,-16.756643772276774,158.0,277.0,0.0,100.0,38.0,62.0,0.0,100.0
1429,-13.185426700696775,178.0,257.0,0.0,100.0,41.0,59.0,0.0,100.0
1430,6.016672145493224,238.0,197.0,100.0,0.0,49.0,51.0,0.0,100.0
1431,5.677933088413225,237.0,198.0,100.0,0.0,49.0,51.0,0.0,100.0
1432,5.3658068515732245,236.0,199.0,100.0,0.0,49.0,51.0,0.0,100.0
1433,11.088515566073225,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
1434,-8.453619382276775,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
1435,10.476344624183225,256.0,179.0,100.0,0.0,52.0,48.0,100.0,0.0
1436,-7.638175518426776,204.0,231.0,0.0,100.0,45.0,55.0,0.0,100.0
1437,-8.307996268066775,201.0,234.0,0.0,100.0,44.0,56.0,0.0,100.0
1438,-1.3365477072067757,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1439,13.993347796753225,270.0,165.0,100.0,0.0,53.0,47.0,100.0,0.0
1440,0.3754697063932244,224.0,211.0,100.0,0.0,49.0,51.0,0.0,100.0
1441,9.574942434913224,255.0,180.0,100.0,0.0,50.0,50.0,0.0,100.0
1442,14.029484263033225,270.0,165.0,100.0,0.0,53.0,47.0,100.0,0.0
1443,18.942432925993224,299.0,136.0,100.0,0.0,58.0,42.0,100.0,0.0
1444,-6.358033761136776,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1445,2.0679320482732244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1446,11.525825390773225,259.0,176.0,100.0,0.0,53.0,47.0,100.0,0.0
1447,4.845356023163225,234.0,201.0,100.0,0.0,49.0,51.0,0.0,100.0
1448,0.9701038028832245,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1449,14.602607621973226,274.0,161.0,100.0,0.0,54.0,46.0,100.0,0.0
1450,8.016280548483225,244.0,191.0,100.0,0.0,49.0,51.0,0.0,100.0
1451,11.675777512353225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1452,6.788449664393225,239.0,196.0,100.0,0.0,49.0,51.0,0.0,100.0
1453,21.786968661633225,323.0,112.0,100.0,0.0,58.0,42.0,100.0,0.0
1454,-6.142919620176775,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1455,-15.313751651856776,165.0,270.0,0.0,100.0,39.0,61.0,0.0,100.0
1456,1.4425429786332244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1457,13.995961912143224,270.0,165.0,100.0,0.0,53.0,47.0,100.0,0.0
1458,-11.602411097726776,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1459,6.039952634653225,238.0,197.0,100.0,0.0,49.0,51.0,0.0,100.0
1460,1.5221914886132244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1461,-4.759538528496776,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1462,-17.539949540266775,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1463,5.6194308372632245,237.0,198.0,100.0,0.0,49.0,51.0,0.0,100.0
1464,0.7853979027532245,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1465,10.612977996133225,256.0,179.0,100.0,0.0,53.0,47.0,100.0,0.0
1466,20.291669977393227,314.0,121.0,100.0,0.0,58.0,42.0,100.0,0.0
1467,21.338051996563223,320.0,115.0,100.0,0.0,58.0,42.0,100.0,0.0
1468,-17.402882681116775,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1469,-3.669481796226776,213.0,222.0,0.0,100.0,45.0,55.0,0.0,100.0
1470,14.472527690073225,274.0,161.0,100.0,0.0,54.0,46.0,100.0,0.0
1471,20.919273171923226,317.0,118.0,100.0,0.0,58.0,42.0,100.0,0.0
1472,-14.702404278936775,171.0,264.0,0.0,100.0,39.0,61.0,0.0,100.0
1473,-5.341470859656775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1474,12.259331271843225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1475,-11.704898084056776,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1476,-7.5376756911267755,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1477,-8.755518517036775,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
1478,12.444552363583226,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1479,4.704462895603225,234.0,201.0,100.0,0.0,49.0,51.0,0.0,100.0
1480,8.729998198853224,251.0,184.0,100.0,0.0,49.0,51.0,0.0,100.0
1481,-12.107918777516776,185.0,250.0,0.0,100.0,42.0,58.0,0.0,100.0
1482,5.371232277333224,236.0,199.0,100.0,0.0,49.0,51.0,0.0,100.0
1483,-2.9220799569767757,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
1484,21.920070125333226,324.0,111.0,100.0,0.0,58.0,42.0,100.0,0.0
1485,14.684502120483225,274.0,161.0,100.0,0.0,54.0,46.0,100.0,0.0
1486,-17.243109244536775,156.0,279.0,0.0,100.0,38.0,62.0,0.0,100.0
1487,-8.069360730806775,202.0,233.0,0.0,100.0,45.0,55.0,0.0,100.0
1488,-8.739911478706775,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
1489,12.508510191993224,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1490,-13.899351447766776,175.0,260.0,0.0,100.0,41.0,59.0,0.0,100.0
1491,-8.274200230406775,201.0,234.0,0.0,100.0,44.0,56.0,0.0,100.0
1492,-1.1277264240967755,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1493,-11.396393627736774,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1494,-14.022484723526777,175.0,260.0,0.0,100.0,40.0,60.0,0.0,100.0
1495,21.235151442253226,320.0,115.0,100.0,0.0,58.0,42.0,100.0,0.0
1496,-4.470136968516776,209.0,226.0,0.0,100.0,45.0,55.0,0.0,100.0
1497,-5.502347316756776,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1498,15.317057144633225,279.0,156.0,100.0,0.0,56.0,44.0,100.0,0.0
1499,8.432045455133224,247.0,188.0,100.0,0.0,49.0,51.0,0.0,100.0
1500,18.331911026843226,294.0,141.0,100.0,0.0,57.0,43.0,100.0,0.0
1501,14.579110553343225,274.0,161.0,100.0,0.0,54.0,46.0,100.0,0.0
1502,14.922123111303225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1503,-7.186750798446775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1504,-16.204064552146775,161.0,274.0,0.0,100.0,39.0,61.0,0.0,100.0
1505,14.409118406643225,274.0,161.0,100.0,0.0,54.0,46.0,100.0,0.0
1506,-0.8805721367767756,219.0,216.0,100.0,0.0,46.0,54.0,0.0,100.0
1507,14.137495352223224,271.0,164.0,100.0,0.0,53.0,47.0,100.0,0.0
1508,16.762607103013224,288.0,147.0,100.0,0.0,57.0,43.0,100.0,0.0
1509,8.324661039213224,246.0,189.0,100.0,0.0,49.0,51.0,0.0,100.0
1510,-3.425641715816776,213.0,222.0,0.0,100.0,45.0,55.0,0.0,100.0
1511,18.050142525543222,293.0,142.0,100.0,0.0,57.0,43.0,100.0,0.0
1512,-17.360289654556777,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1513,-6.804454022806775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1514,21.819886599453223,323.0,112.0,100.0,0.0,58.0,42.0,100.0,0.0
1515,-11.282868648856775,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1516,2.9209661548332244,228.0,207.0,100.0,0.0,49.0,51.0,0.0,100.0
1517,-7.365573381456775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1518,12.442555112883225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1519,-9.473174832826775,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1520,10.253265321643225,256.0,179.0,100.0,0.0,50.0,50.0,0.0,100.0
1521,12.170070853893225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1522,11.008087687063226,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
1523,-7.980205353926776,202.0,233.0,0.0,100.0,45.0,55.0,0.0,100.0
1524,10.610302440493225,256.0,179.0,100.0,0.0,53.0,47.0,100.0,0.0
1525,-8.879411765596775,199.0,236.0,0.0,100.0,44.0,56.0,0.0,100.0
1526,8.734247193243224,251.0,184.0,100.0,0.0,49.0,51.0,0.0,100.0
1527,16.674203742883225,288.0,147.0,100.0,0.0,57.0,43.0,100.0,0.0
1528,5.6251930553132246,237.0,198.0,100.0,0.0,49.0,51.0,0.0,100.0
1529,6.353590562023225,239.0,196.0,100.0,0.0,49.0,51.0,0.0,100.0
1530,-0.48969978069677556,221.0,214.0,100.0,0.0,46.0,54.0,0.0,100.0
1531,18.871816551203224,298.0,137.0,100.0,0.0,58.0,42.0,100.0,0.0
1532,1.4642404189132243,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1533,-9.245576223146776,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1534,-12.129159175536776,185.0,250.0,0.0,100.0,42.0,58.0,0.0,100.0
1535,2.6058531775532243,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
1536,8.116094761013224,245.0,190.0,100.0,0.0,49.0,51.0,0.0,100.0
1537,7.710752668903224,243.0,192.0,100.0,0.0,49.0,51.0,0.0,100.0
1538,6.144948777293225,238.0,197.0,100.0,0.0,49.0,51.0,0.0,100.0
1539,22.210648449253224,326.0,109.0,100.0,0.0,58.0,42.0,100.0,0.0
1540,-8.675354483816776,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
1541,8.055850976493224,244.0,191.0,100.0,0.0,49.0,51.0,0.0,100.0
1542,20.727709577163225,315.0,120.0,100.0,0.0,58.0,42.0,100.0,0.0
1543,-12.300276803956775,184.0,251.0,0.0,100.0,42.0,58.0,0.0,100.0
1544,-16.292124937146774,160.0,275.0,0.0,100.0,39.0,61.0,0.0,100.0
1545,1.1181743703732243,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1546,22.166798724353225,325.0,110.0,100.0,0.0,58.0,42.0,100.0,0.0
1547,-9.701427634706775,195.0,240.0,0.0,100.0,43.0,57.0,0.0,100.0
1548,-17.214595620356775,156.0,279.0,0.0,100.0,38.0,62.0,0.0,100.0
1549,0.7222807218532243,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1550,-14.237116946436775,172.0,263.0,0.0,100.0,40.0,60.0,0.0,100.0
1551,15.121745095003226,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1552,-16.242730783396777,160.0,275.0,0.0,100.0,39.0,61.0,0.0,100.0
1553,20.775023922823223,315.0,120.0,100.0,0.0,58.0,42.0,100.0,0.0
1554,7.530074514193224,242.0,193.0,100.0,0.0,49.0,51.0,0.0,100.0
1555,8.650747857853224,250.0,185.0,100.0,0.0,49.0,51.0,0.0,100.0
1556,4.958697214173224,235.0,200.0,100.0,0.0,49.0,51.0,0.0,100.0
1557,18.149879423453225,294.0,141.0,100.0,0.0,57.0,43.0,100.0,0.0
1558,14.822782168023226,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1559,12.912944992253225,262.0,173.0,100.0,0.0,53.0,47.0,100.0,0.0
1560,-9.645224823736775,196.0,239.0,0.0,100.0,43.0,57.0,0.0,100.0
1561,-6.151082360406775,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1562,-10.126136039196775,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1563,16.659629561673224,288.0,147.0,100.0,0.0,57.0,43.0,100.0,0.0
1564,-9.192437824656775,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1565,-12.827078932846776,182.0,253.0,0.0,100.0,41.0,59.0,0.0,100.0
1566,0.8293124383532244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1567,-1.5768275140267756,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1568,-5.364985873626775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1569,-13.267478297996774,178.0,257.0,0.0,100.0,41.0,59.0,0.0,100.0
1570,22.265286926673223,326.0,109.0,100.0,0.0,58.0,42.0,100.0,0.0
1571,8.198655635863224,246.0,189.0,100.0,0.0,49.0,51.0,0.0,100.0
1572,-9.405285713976776,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1573,18.446890705913226,294.0,141.0,100.0,0.0,57.0,43.0,100.0,0.0
1574,10.233450666653225,256.0,179.0,100.0,0.0,50.0,50.0,0.0,100.0
1575,-5.4343610596867755,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1576,-14.646804832106774,171.0,264.0,0.0,100.0,39.0,61.0,0.0,100.0
1577,2.4382682884132243,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
1578,21.629523674403224,322.0,113.0,100.0,0.0,58.0,42.0,100.0,0.0
1579,21.455985233583224,321.0,114.0,100.0,0.0,58.0,42.0,100.0,0.0
1580,8.743936338273224,251.0,184.0,100.0,0.0,49.0,51.0,0.0,100.0
1581,11.162562907063226,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
1582,-4.346332919606775,209.0,226.0,0.0,100.0,45.0,55.0,0.0,100.0
1583,1.7709089385332244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1584,-4.826153014556775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1585,-17.023185619366775,158.0,277.0,0.0,100.0,38.0,62.0,0.0,100.0
1586,20.893097646683223,315.0,120.0,100.0,0.0,58.0,42.0,100.0,0.0
1587,-10.463387072986775,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1588,-6.6571617319067755,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1589,-17.012182415096774,158.0,277.0,0.0,100.0,38.0,62.0,0.0,100.0
1590,15.834794652423225,282.0,153.0,100.0,0.0,56.0,44.0,100.0,0.0
1591,-4.505890526256776,209.0,226.0,0.0,100.0,45.0,55.0,0.0,100.0
1592,-11.892886785226775,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1593,0.045800372773224574,223.0,212.0,100.0,0.0,48.0,52.0,0.0,100.0
1594,0.5410053534132244,224.0,211.0,100.0,0.0,49.0,51.0,0.0,100.0
1595,-3.8376641272267755,211.0,224.0,0.0,100.0,45.0,55.0,0.0,100.0
1596,-4.074845181546776,209.0,226.0,0.0,100.0,45.0,55.0,0.0,100.0
1597,-1.0812092054467755,219.0,216.0,100.0,0.0,46.0,54.0,0.0,100.0
1598,-3.060875142636776,216.0,219.0,0.0,100.0,46.0,54.0,0.0,100.0
1599,0.3232465291632245,224.0,211.0,100.0,0.0,49.0,51.0,0.0,100.0
1600,14.410006442283224,274.0,161.0,100.0,0.0,54.0,46.0,100.0,0.0
1601,-7.331370832176775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1602,-4.201108735426775,209.0,226.0,0.0,100.0,45.0,55.0,0.0,100.0
1603,-9.356181033246775,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1604,-1.854023641616776,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1605,-5.974737874946776,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1606,-16.679039425036777,158.0,277.0,0.0,100.0,38.0,62.0,0.0,100.0
1607,2.3003279370632246,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
