office_code,datawrapper,state,dem_fec_id,dem_name,dem_first_name,dem_last,dem_status,rep_fec_id,rep_name,rep_first_name,rep_last,rep_status,incumbent_bonus,dem_polling,rep_polling,polling_margin,num_polls,total_weight,dem_funds,rep_funds,funds_score,trump_16,clinton_16,trump_20,biden_20,trump_24,harris_24,dem_24,rep_24,total_adult_pop,white,hispanic,black,asian,native_american,pacific_islander,income_lt25k,income_25_50k,income_50_100k,income_100_200k,income_200kplus,edu_hs,edu_bachelor,edu_grad,urban,suburban,rural,lean,date,margin,dem_probability,rep_probability,dem_polling,rep_polling,polling_avg,fundamentals,polling_weight,fundamentals_weight,dem_pct,rep_pct,has_polls,24to26,rating,datawrapper_incumbent_bonus,datawrapper_polling_margin,datawrapper_funds_score,datawrapper_24to26,datawrapper_margin
TX-10,TX-10,TX,H6TX10171,Tayhlor Coleman,Tayhlor,Coleman,OPEN,H6TX10189,Christopher Hurt,Christopher,Hurt,OPEN,-2.3830783476625497,,,,,,40651.16499999999,0.0,0.8924936749759047,157104.0,99700.0,195622.0,144424.0,213878.0,134085.0,118280.0,229538.0,,,,,,,,,,,,,,,,,,,-19.777923104549405,2025-10-07,-18.46545794030955,37.12275673097512,62.87724326902488,,,,-18.81578200068101,0.0,1.0,40.767271029845226,59.232728970154774,False,4.4660031633135375,Lean R,R+2.4,N/A,D+0.9,D+4.5,R+18.5
TX-11,TX-11,TX,GENERIC-DEM,Generic Democrat,Generic,Democrat,GENERIC,H0TX11230,August Lee Pfluger,August,Pfluger,INCUMBENT,-10.0,,,,,,0.0,2323352.185,-10.0,154770.0,71514.0,190220.0,101256.0,194696.0,94213.0,71371.0,192256.0,,,,,,,,,,,,,,,,,,,-32.45390119483812,2025-10-07,-40.20147718531458,23.427984481813052,76.57201551818694,,,,-39.910981436729784,0.0,1.0,29.89926140734271,70.1007385926573,False,-5.421321496152942,Likely R,R+10.0,N/A,R+10.0,R+5.4,R+40.2
TX-12,TX-12,TX,H8TX12108,Kenneth Morgan-Aguilera,Kenneth,Morgan-Aguilera,CHALLENGER,H4TX12065,Craig Goldman,Craig,Goldman,INCUMBENT,-2.1534823083824066,,,,,,0.0,732668.55,-4.126029439728109,132698.0,79508.0,170831.0,118763.0,192719.0,117738.0,124154.0,215564.0,,,,,,,,,,,,,,,,,,,-21.408195684579916,2025-10-07,-22.837780961595495,34.19673719087828,65.80326280912172,,,,-22.802252111876765,0.0,1.0,38.58110951920225,61.41889048079775,False,1.3140339435282407,Lean R,R+2.2,N/A,R+4.1,D+1.3,R+22.8
TX-13,TX-13,TX,H6TX13159,Mark Nair,Mark,Nair,CHALLENGER,H0TX13228,Ronny Lynn Jackson,Ronny,Jackson,INCUMBENT,-10.0,,,,,,6724.594999999999,2599565.8049999997,-5.765914751182121,185879.0,57799.0,213331.0,81303.0,220441.0,80162.0,77647.0,222444.0,,,,,,,,,,,,,,,,,,,-45.051387475039014,2025-10-07,-52.86002796849697,16.905961237768498,83.0940387622315,,,,-52.4963983524746,0.0,1.0,23.569986015751514,76.43001398424849,False,-6.194159697055902,Likely R,R+10.0,N/A,R+5.8,R+6.2,R+52.9
TX-14,TX-14,TX,H0TX14184,Robert Thomas,Robert,Thomas,CHALLENGER,H2TX14149,Randy Weber,Randy,Weber,INCUMBENT,-1.6616272819310884,,,,,,0.0,608349.345,-3.8665690566932858,156233.0,91816.0,193976.0,124542.0,206349.0,124943.0,95875.0,210320.0,,,,,,,,,,,,,,,,,,,-22.459759763028977,2025-10-07,-22.797015592976127,34.22368946530192,65.77631053469807,,,,-23.396182647840867,0.0,1.0,38.60149220351194,61.39850779648806,False,1.7752650537041426,Lean R,R+1.7,N/A,R+3.9,D+1.8,R+22.8
TX-15,TX-15,TX,H6TX15238,Ada Cuellar,Ada,Cuellar,CHALLENGER,H0TX15124,Monica De La Cruz,Monica,De La Cruz,INCUMBENT,1.8124189192496907,,,,,,0.0,1608382.725,-5.2523627084587545,77083.0,102428.0,115253.0,109875.0,133315.0,92600.0,95965.0,127804.0,,,,,,,,,,,,,,,,,,,-11.143831427692998,2025-10-07,-10.852627054497678,42.35818617991084,57.64181382008916,,,,-10.457120337600438,0.0,1.0,44.57368647275116,55.42631352724884,False,7.169637956679093,Toss-up,D+1.8,N/A,R+5.3,D+7.2,R+10.9
TX-16,TX-16,TX,H8TX16109,Veronica Escobar,Veronica,Escobar,INCUMBENT,H2TX16250,Deliris Montanez Berrios (Dmb),Deliris,Montanez Berrios (Dmb),CHALLENGER,1.5299244837236339,,,,,,376850.51,1994.91,3.15793204361952,51654.0,135490.0,76842.0,163993.0,94338.0,131985.0,131391.0,89281.0,,,,,,,,,,,,,,,,,,,23.900190195747342,2025-10-07,28.11233282531039,69.23179709665888,30.76820290334112,,,,28.603719038195003,0.0,1.0,64.05616641265519,35.94383358734481,False,11.478141868138561,Lean D,D+1.5,N/A,D+3.2,D+11.5,D+28.1
TX-17,TX-17,TX,H6TX17143,James Gordon Mitchell,James,Mitchell,CHALLENGER,H2TX03126,Pete Sessions,Pete,Sessions,INCUMBENT,-1.729495733144712,,,,,,0.0,421417.32,-3.3655810890294484,147779.0,90722.0,180962.0,132377.0,192428.0,123163.0,97941.0,193101.0,,,,,,,,,,,,,,,,,,,-19.236495724877763,2025-10-07,-20.0864725072071,36.02996276491288,63.97003723508712,,,,-19.96767026000015,0.0,1.0,39.95676374639645,60.04323625360355,False,1.8612382956991915,Lean R,R+1.7,N/A,R+3.4,D+1.9,R+20.1
TX-18,TX-18,TX,H6TX18232,Christian D Menefee,Christian,Menefee,OPEN,H2TX18207,Carmen Montiel,Carmen,Montiel,OPEN,-0.46892201025254543,,,,,,657501.38,4391.82,3.848288707705554,32870.0,182842.0,47152.0,217360.0,53117.0,186782.0,151834.0,66810.0,,,,,,,,,,,,,,,,,,,59.99509974449621,2025-10-07,63.768104744277345,87.14489655140152,12.855103448598484,,,,63.71124258966944,0.0,1.0,81.88405237213867,18.11594762786133,False,8.050907090264616,Likely D,R+0.5,N/A,D+3.8,D+8.1,D+63.8
TX-19,TX-19,TX,H6TX19198,Kyle Rable,Kyle,Rable,CHALLENGER,H6TX19099,Jodey Arrington,Jodey,Arrington,INCUMBENT,-10.0,,,,,,3858.4449999999997,1900677.935,-5.384359551440279,170483.0,55570.0,202442.0,73170.0,212708.0,66862.0,66862.0,212708.0,,,,,,,,,,,,,,,,,,,-49.41470276525031,2025-10-07,-57.288092922043006,15.175090297650282,84.82490970234971,,,,-56.66893604281498,0.0,1.0,21.355953538978497,78.6440464610215,False,-5.120120678955402,Likely R,R+10.0,N/A,R+5.4,R+5.1,R+57.3
TX-20,TX-20,TX,H2TX35011,Joaquin Castro,Joaquin,Castro,INCUMBENT,H6TX20113,Edgardo Rafael Baez,Edgardo,Baez,CHALLENGER,10.0,,,,,,226165.305,14436.475,2.1829796442371134,52849.0,131607.0,72239.0,172231.0,79593.0,144230.0,147731.0,95409.0,,,,,,,,,,,,,,,,,,,33.751045409384304,2025-10-07,43.88675759954333,78.64423676023475,21.355763239765253,,,,43.61381506299167,0.0,1.0,71.94337879977166,28.056621200228335,False,15.008134759173931,Likely D,D+10.0,N/A,D+2.2,D+15.0,D+43.9
TX-21,TX-21,TX,H6TX21277,Daniel Weber,Daniel,Weber,CHALLENGER,H8TX21307,Chip Roy,Chip,Roy,INCUMBENT,-1.0749999277825912,,,,,,0.0,1713423.625,-5.344484151823684,181498.0,107423.0,227694.0,161525.0,249919.0,159472.0,153765.0,272658.0,,,,,,,,,,,,,,,,,,,-19.735761942398035,2025-10-07,-21.518735333348893,35.072099238591,64.927900761409,,,,-21.020057472009462,0.0,1.0,39.24063233332555,60.75936766667445,False,0.5743248462837798,Lean R,R+1.1,N/A,R+5.3,D+0.6,R+21.5
TX-22,TX-22,TX,H4TX22197,Marquette Greene-Scott,Marquette,Greene-Scott,CHALLENGER,H0TX22302,Troy Nehls,Troy,Nehls,INCUMBENT,-2.3543295929195005,,,,,,931.155,354425.185,-3.1079879157451735,148037.0,86392.0,188014.0,131979.0,201258.0,126899.0,127604.0,209285.0,,,,,,,,,,,,,,,,,,,-20.299352177133933,2025-10-07,-21.735617185018793,34.927712481239865,65.07228751876013,,,,-21.31828603213071,0.0,1.0,39.1321914074906,60.8678085925094,False,0.9239634425466718,Lean R,R+2.4,N/A,R+3.1,D+0.9,R+21.7
TX-23,TX-23,TX,H4TX23138,Santos M Limon,Santos,Limon,CHALLENGER,H0TX35015,Ernest Anthony Tony Gonzales,Ernest,Gonzales,INCUMBENT,-4.530848637147171,,,,,,181785.0,1466296.295,-2.8173236617529356,117247.0,101465.0,160217.0,138493.0,181141.0,133969.0,109373.0,180720.0,,,,,,,,,,,,,,,,,,,-11.309404978892239,2025-10-07,-13.70901164130725,40.376260392028726,59.623739607971274,,,,-13.634019403044679,0.0,1.0,43.14549417934637,56.85450582065363,False,1.2609988312261518,Toss-up,R+4.5,N/A,R+2.8,D+1.3,R+13.7
TX-24,TX-24,TX,H6TX24172,Kevin Beryl Burge,Kevin,Burge,CHALLENGER,H0TX24209,Elizabeth Ann Van Duyne,Elizabeth,Van Duyne,INCUMBENT,-2.536162046204403,,,,,,13714.664999999999,1755306.7249999999,-5.016106546824719,184509.0,110120.0,211300.0,164122.0,213069.0,153071.0,149518.0,227108.0,,,,,,,,,,,,,,,,,,,-14.650763495094564,2025-10-07,-16.656111300585042,38.35262453036668,61.64737546963332,,,,-16.744978301154383,0.0,1.0,41.67194434970748,58.32805565029252,False,-0.2694832348178515,Lean R,R+2.5,N/A,R+5.0,R+0.3,R+16.7
TX-25,TX-25,TX,H6TX25211,William James Marks,William,Marks,CHALLENGER,H2TX33040,Roger Williams,Roger,Williams,INCUMBENT,-10.0,,,,,,17070.205,722963.835,-3.66673853343839,141913.0,93491.0,172083.0,124453.0,189981.0,115592.0,106958.0,231281.0,,,,,,,,,,,,,,,,,,,-20.879679485231726,2025-10-07,-27.106049660507963,31.412867077118236,68.58713292288176,,,,-27.275102253795446,0.0,1.0,36.44697516974602,63.55302483025398,False,-2.76194857827884,Lean R,R+10.0,N/A,R+3.7,R+2.8,R+27.1
TX-26,TX-26,TX,H4TX26172,Ernest Robinson Lineberger,Ernest,Lineberger,CHALLENGER,H4TX26149,Brandon Gill,Brandon,Gill,INCUMBENT,-1.4805983757339394,,,,,,13099.485,269471.725,-2.432934246574763,161900.0,84341.0,208544.0,142670.0,237089.0,144950.0,138558.0,249869.0,,,,,,,,,,,,,,,,,,,-22.000875531685075,2025-10-07,-22.130912330983804,34.66500718935087,65.33499281064914,,,,-22.099795073972942,0.0,1.0,38.9345438345081,61.0654561654919,False,1.9867824593386523,Lean R,R+1.5,N/A,R+2.4,D+2.0,R+22.1
TX-27,TX-27,TX,H4TX27089,Tanya W Lloyd,Tanya,Lloyd,CHALLENGER,H8TX27049,Michael Cloud,Michael,Cloud,INCUMBENT,-1.2092734965293257,,,,,,3317.015,364012.05,-3.074459353026298,144277.0,87105.0,177080.0,124288.0,194368.0,125739.0,94596.0,183980.0,,,,,,,,,,,,,,,,,,,-19.26626890029653,2025-10-07,-19.211555718460943,36.618673042723024,63.381326957276976,,,,-19.505067743007086,0.0,1.0,40.39422214076953,59.60577785923047,False,2.2278379842697085,Lean R,R+1.2,N/A,R+3.1,D+2.2,R+19.2
TX-28,TX-28,TX,H2TX23082,Henry R Cuellar,Henry,Cuellar,INCUMBENT,H4TX28129,Jay Commander Furman,Jay,Furman,CHALLENGER,6.4388371110732034,,,,,,511185.76,70130.715,2.3122072981608,50059.0,110607.0,92662.0,112597.0,109042.0,88409.0,125490.0,112117.0,,,,,,,,,,,,,,,,,,,-1.5792174070864862,2025-10-07,6.299569103115331,54.45092648950649,45.54907351049351,,,,5.974057480864861,0.0,1.0,53.149784551557666,46.850215448442334,False,16.74925028984014,Toss-up,D+6.4,N/A,D+2.3,D+16.7,D+6.3
TX-29,TX-29,TX,H8TX29052,Sylvia R Garcia,Sylvia,Garcia,INCUMBENT,GENERIC-REP,Generic Republican,Generic,Republican,GENERIC,5.089272798653973,,,,,,403876.095,0.0,10.0,38297.0,115260.0,54929.0,139870.0,61311.0,116000.0,99379.0,52830.0,,,,,,,,,,,,,,,,,,,36.254446701366795,2025-10-07,43.15501187880826,78.239398905335,21.760601094665006,,,,43.4062593262714,0.0,1.0,71.57750593940413,28.422494060595866,False,12.311465793117016,Likely D,D+5.1,N/A,D+10.0,D+12.3,D+43.2
TX-30,TX-30,TX,H2TX30178,Jasmine Crockett,Jasmine,Crockett,INCUMBENT,H4TX30109,Sholdon Daniels,Sholdon,Daniels,CHALLENGER,10.0,,,,,,3563733.63,81448.73000000001,4.970819810608311,45762.0,170947.0,56390.0,208563.0,62648.0,177406.0,185466.0,65876.0,,,,,,,,,,,,,,,,,,,51.96923131371712,2025-10-07,63.348274826216645,87.00226290474228,12.997737095257719,,,,63.22592105051008,0.0,1.0,81.67413741310833,18.325862586891674,False,15.543197635251275,Likely D,D+10.0,N/A,D+5.0,D+15.5,D+63.3
TX-31,TX-31,TX,H6TX31094,Justin Early,Justin,Early,CHALLENGER,H2TX31044,John R Rep Carter,John,Carter,INCUMBENT,-2.795342440953774,,,,,,8809.055,378461.01,-2.9788558536283394,136559.0,76637.0,183712.0,127209.0,211328.0,134712.0,126470.0,229087.0,,,,,,,,,,,,,,,,,,,-20.16182166191588,2025-10-07,-21.52499326991485,35.06793060911035,64.93206939088965,,,,-21.410198051210422,0.0,1.0,39.23750336504257,60.76249663495743,False,0.6157997019959112,Lean R,R+2.8,N/A,R+3.0,D+0.6,R+21.5
TX-32,TX-32,TX,H4TX32089,Julie Johnson,Julie,Johnson,INCUMBENT,H6TX32126,Monty Montanez,Monty,Montanez,CHALLENGER,-0.13314216472070095,,,,,,507727.045,7506.465,3.4079584496520035,145118.0,100303.0,174362.0,142066.0,187174.0,129764.0,140536.0,91928.0,,,,,,,,,,,,,,,,,,,-15.009124178606447,2025-10-07,-10.825807226216074,42.37687836058725,57.62312163941275,,,,-11.289293232105436,0.0,1.0,44.587096386891965,55.412903613108035,False,7.288145660468388,Toss-up,R+0.1,N/A,D+3.4,D+7.3,R+10.8
TX-33,TX-33,TX,H2TX33073,Marc Allison Veasey,Marc,Veasey,INCUMBENT,H6TX33041,Kurt Schwab,Kurt,Schwab,CHALLENGER,1.900957623491245,,,,,,978015.84,3454.6549999999997,4.43482819505824,46819.0,124546.0,60823.0,163018.0,68170.0,136366.0,114289.0,51864.0,,,,,,,,,,,,,,,,,,,38.12982921050986,2025-10-07,43.2237680902645,78.27757950661277,21.722420493387233,,,,43.719161555188634,0.0,1.0,71.61188404513226,28.388115954867743,False,9.881960291148452,Likely D,D+1.9,N/A,D+4.4,D+9.9,D+43.2
TX-34,TX-34,TX,H6TX15162,Vicente Gonzalez,Vicente,Gonzalez,INCUMBENT,H2TX34113,Mayra Nohemi Flores,Mayra,Flores,CHALLENGER,3.507142373828586,,,,,,673312.8,258179.565,1.2797387310401118,82212.0,107135.0,116464.0,123605.0,131303.0,106947.0,102780.0,97603.0,,,,,,,,,,,,,,,,,,,-4.427412622806941,2025-10-07,0.8810705464731539,50.62357450406625,49.37642549593375,,,,0.6551648234209839,0.0,1.0,50.44053527323658,49.55946472676342,False,11.103945677637896,Toss-up,D+3.5,N/A,D+1.3,D+11.1,D+0.9
TX-35,TX-35,TX,H6TX35061,Whitney Masterson-Moyes,Whitney,Masterson-Moyes,CHALLENGER,H6TX35020,Ryan P Krause,Ryan,Krause,CHALLENGER,0.6528373109087965,,,,,,0.0,28737.08,-0.6811367929884691,113534.0,102005.0,147047.0,141507.0,164829.0,133334.0,170509.0,82610.0,,,,,,,,,,,,,,,,,,,-6.927414979413452,2025-10-07,-4.215034188188565,47.019038802392416,52.980961197607584,,,,-4.728145337146345,0.0,1.0,47.892482905905716,52.107517094094284,False,6.347980002036244,Toss-up,D+0.7,N/A,R+0.7,D+6.3,R+4.2
TX-36,TX-36,TX,GENERIC-DEM,Generic Democrat,Generic,Democrat,GENERIC,H6TX02079,Brian Babin,Brian,Babin,INCUMBENT,-0.9690407018154545,,,,,,0.0,705087.2949999999,-10.0,153545.0,100928.0,186757.0,128113.0,192668.0,114917.0,91009.0,206009.0,,,,,,,,,,,,,,,,,,,-22.036526860085996,2025-10-07,-22.67077412780105,34.30719623877979,65.6928037612202,,,,-22.61404859954774,0.0,1.0,38.66461293609947,61.33538706390053,False,2.607116536568153,Lean R,R+1.0,N/A,R+10.0,D+2.6,R+22.7
TX-37,TX-37,TX,H2TX35144,Greg Casar,Greg,Casar,INCUMBENT,H6TX37026,Ge'Nell Gary,Ge'Nell,Gary,CHALLENGER,0.5408889761135405,,,,,,410359.70499999996,660.75,3.3102850533806136,50445.0,208564.0,62202.0,280916.0,67678.0,252342.0,252980.0,87877.0,,,,,,,,,,,,,,,,,,,60.74353650721557,2025-10-07,65.21005175887919,87.62671681780577,12.373283182194228,,,,64.8638848494704,0.0,1.0,82.6050258794396,17.394974120560406,False,7.506158252223358,Likely D,D+0.5,N/A,D+3.3,D+7.5,D+65.2
TX-38,TX-38,TX,H4TX38011,Melissa A Mcdonough,Melissa,Mcdonough,CHALLENGER,H0TX07170,Wesley Hunt,Wesley,Hunt,INCUMBENT,-2.4002373607661136,,,,,,16587.954999999998,1983591.5299999998,-5.128552545097325,165692.0,93899.0,205122.0,142235.0,210920.0,136854.0,127640.0,215030.0,,,,,,,,,,,,,,,,,,,-19.483363012682723,2025-10-07,-21.544139756019188,35.05517737915091,64.9448226208491,,,,-21.543184360919987,0.0,1.0,39.227930121990404,60.772069878009596,False,-0.24697550567269744,Lean R,R+2.4,N/A,R+5.1,R+0.2,R+21.5
TX-SEN,TX,TX,S6TX00412,Terry Virts,Terry,Virts,CHALLENGER,S2TX00106,John Cornyn,John,Cornyn,INCUMBENT,-1.988421294763043,,,,,,158453.915,3558309.375,-4.2769149582373025,4684680.0,3877668.0,5890384.0,5259041.0,6393403.0,4835134.0,4675183.0,6416261.0,21866700.0,9437993.0,7907319.0,2837841.0,1358922.0,584904.0,51835.0,1236203.0,2170087.0,3224290.0,2552050.0,955952.0,10049347.0,4077821.0,2288616.0,2624108.0,5226008.0,1577246.0,-10.374149780102245,2025-10-07,-13.072694107715833,40.81616550450431,59.18383449549569,,,,-12.055633164560383,0.0,1.0,43.46365294614208,56.53634705385792,False,0.8050621841323391,Toss-up,R+2.0,N/A,R+4.3,D+0.8,R+13.1
UT-01,UT-01,UT,H6UT01152,Anthony Tomkins,Anthony,Tomkins,CHALLENGER,H0UT01205,Blake Moore,Blake,Moore,INCUMBENT,-5.51028349477842,,,,,,119.52,1561499.915,-5.205765143314137,168632.0,110641.0,216263.0,142826.0,220203.0,144821.0,117319.0,248576.0,,,,,,,,,,,,,,,,,,,-18.89271840392113,2025-10-07,-23.499182647637223,33.76036991557156,66.23963008442844,,,,-23.38653501426127,0.0,1.0,38.25040867618139,61.74959132381861,False,-2.8479377979835014,Lean R,R+5.5,N/A,R+5.2,R+2.8,R+23.5
UT-02,UT-02,UT,H6UT02440,Jarom Gillins,Jarom,Gillins,,H4UT02296,Celeste Maloy,Celeste,Maloy,INCUMBENT,-1.7261744036987048,,,,,,0.0,253864.155,-2.706836606331612,155947.0,102067.0,205187.0,142880.0,214067.0,140202.0,121114.0,224884.0,,,,,,,,,,,,,,,,,,,-18.60432695510879,2025-10-07,-18.911099199655705,36.82144644336374,63.17855355663626,,,,-19.325939902904523,0.0,1.0,40.544450400172146,59.455549599827854,False,1.9388763838698075,Lean R,R+1.7,N/A,R+2.7,D+1.9,R+18.9
UT-03,UT-03,UT,GENERIC-DEM,Generic Democrat,Generic,Democrat,GENERIC,H4UT03260,Mike Kennedy,Mike,Kennedy,INCUMBENT,-6.730220208979945,,,,,,0.0,291058.27,-10.0,184521.0,108334.0,225012.0,148793.0,218568.0,146114.0,122780.0,242496.0,,,,,,,,,,,,,,,,,,,-18.688192555975206,2025-10-07,-22.884359690241165,34.16594939789599,65.83405060210401,,,,-22.832440490226155,0.0,1.0,38.557820154879415,61.442179845120585,False,-3.016639320165318,Lean R,R+6.7,N/A,R+10.0,R+3.0,R+22.9
UT-04,UT-04,UT,GENERIC-DEM,Generic Democrat,Generic,Democrat,GENERIC,H0UT04076,Burgess Owens,Burgess,Owens,INCUMBENT,-3.2681875724009823,,,,,,0.0,387484.115,-10.0,151677.0,86043.0,218399.0,125279.0,230980.0,131429.0,109838.0,230627.0,,,,,,,,,,,,,,,,,,,-25.682312598291293,2025-10-07,-27.850102823036327,30.93574700615799,69.06425299384202,,,,-27.705279065410267,0.0,1.0,36.07494858848184,63.92505141151816,False,-0.3808622688558323,Lean R,R+3.3,N/A,R+10.0,R+0.4,R+27.9
VA-01,VA-01,VA,H6VA01190,Lisa Vedernikova Khanna,Lisa,Khanna,CHALLENGER,H8VA01147,Robert J Wittman,Robert,Wittman,INCUMBENT,-3.9199494590759656,,,,,,85062.405,1545409.1800000002,-3.7037228859218345,220153.0,164329.0,241704.0,210917.0,250992.0,227074.0,208445.0,269657.0,,,,,,,,,,,,,,,,,,,-4.299590971207911,2025-10-07,-3.445204014680371,47.56285113314256,52.43714886685744,,,,-3.5391821746062013,0.0,1.0,48.277397992659814,51.722602007340186,False,1.5578708745608632,Toss-up,R+3.9,N/A,R+3.7,D+1.6,R+3.4
VA-02,VA-02,VA,H2VA02098,Nicolaus Sleister,Nicolaus,Sleister,CHALLENGER,H2VA02064,Jennifer Kiggans,Jennifer,Kiggans,INCUMBENT,-1.7963700768426931,,,,,,2165.915,1413464.255,-5.0011985538687185,178791.0,159147.0,193663.0,202130.0,204280.0,203215.0,191666.0,207368.0,,,,,,,,,,,,,,,,,,,1.474386453144016,2025-10-07,2.8919318293162886,52.04607572565772,47.95392427434228,,,,3.001777003927799,0.0,1.0,51.445965914658146,48.554034085341854,False,3.153284729351872,Toss-up,R+1.8,N/A,R+5.0,D+3.2,D+2.9
VA-03,VA-03,VA,H6VA01117,Robert C Scott,Robert,Scott,INCUMBENT,GENERIC-REP,Generic Republican,Generic,Republican,GENERIC,2.7228618409459533,,,,,,257191.78499999997,0.0,10.0,97170.0,202580.0,101309.0,230210.0,102194.0,213089.0,219926.0,93801.0,,,,,,,,,,,,,,,,,,,37.5536578048701,2025-10-07,46.31401636752012,79.96309789848277,20.036902101517228,,,,45.95605585157752,0.0,1.0,73.15700818376006,26.842991816239945,False,11.140854478043046,Likely D,D+2.7,N/A,D+10.0,D+11.1,D+46.3
VA-04,VA-04,VA,H4VA04066,Jennifer Mcclellan,Jennifer,Mcclellan,INCUMBENT,GENERIC-REP,Generic Republican,Generic,Republican,GENERIC,1.1013488616551381,,,,,,368255.25,0.0,10.0,114461.0,226374.0,123833.0,264419.0,125928.0,250985.0,252885.0,121814.0,,,,,,,,,,,,,,,,,,,35.41582508668691,2025-10-07,42.818532954585855,78.05212989200795,21.947870107992046,,,,42.96867920506622,0.0,1.0,71.40926647729293,28.59073352270707,False,9.639258161729153,Likely D,D+1.1,N/A,D+10.0,D+9.6,D+42.8
VA-05,VA-05,VA,H6VA05167,Mike Pruitt,Mike,Pruitt,CHALLENGER,H0VA07133,John Mcguire,John,Mcguire,CHALLENGER,-1.3535304228373373,,,,,,0.0,386078.44499999995,-3.2486987121930695,207820.0,163616.0,231538.0,195837.0,246006.0,191693.0,184229.0,249564.0,,,,,,,,,,,,,,,,,,,-9.92900165193522,2025-10-07,-7.003230751241881,45.053925963664,54.946074036336,,,,-7.230134744310042,0.0,1.0,46.49838462437906,53.50161537562094,False,5.405525037553614,Toss-up,R+1.4,N/A,R+3.2,D+5.4,R+7.0
VA-06,VA-06,VA,H4VA06061,Ken Mitchell,Ken,Mitchell,CHALLENGER,H8VA06104,Benjamin Lee Cline,Benjamin,Cline,INCUMBENT,-2.224407986173232,,,,,,41422.805,465738.455,-2.5951572177413014,209421.0,119832.0,239677.0,151409.0,252663.0,154343.0,141612.0,256933.0,,,,,,,,,,,,,,,,,,,-22.376147209900843,2025-10-07,-19.414537879134862,36.481856388130495,63.518143611869505,,,,-19.931094597273713,0.0,1.0,40.29273106043257,59.70726893956743,False,4.7423541568547805,Lean R,R+2.2,N/A,R+2.6,D+4.7,R+19.4
VA-07,VA-07,VA,H4VA07234,Yevgeny 'Eugene' Vindman,Yevgeny,Vindman,INCUMBENT,H6VA07189,John Gray,John,Gray,CHALLENGER,-0.11049337673133663,,,,,,2749363.955,84427.835,4.554179998694746,151900.0,158937.0,178327.0,204550.0,191700.0,203210.0,203336.0,192847.0,,,,,,,,,,,,,,,,,,,5.286296431805366,2025-10-07,12.771647408493166,58.9753749447511,41.0246250552489,,,,12.715294058945117,0.0,1.0,56.38582370424658,43.61417629575342,False,9.85705927448795,Toss-up,R+0.1,N/A,D+4.6,D+9.9,D+12.8
VA-08,VA-08,VA,H4VA08224,Donald Sternoff Beyer,Donald,Beyer,INCUMBENT,H0VA08172,Heerak Christian Kim,Heerak,Kim,CHALLENGER,-1.4417337859158386,,,,,,862147.0549999999,1369.64,4.3151308276801,75607.0,264643.0,83635.0,303920.0,92725.0,285004.0,274593.0,94676.0,,,,,,,,,,,,,,,,,,,54.02375713436428,2025-10-07,60.32728359939242,85.94457360229669,14.055426397703314,,,,60.44573656987372,0.0,1.0,80.16364179969621,19.836358200303792,False,9.423328647561881,Likely D,R+1.4,N/A,D+4.3,D+9.4,D+60.3
VA-09,VA-09,VA,H6VA09102,Adam Murphy,Adam,Murphy,CHALLENGER,H0VA09055,H Morgan Griffith,H,Griffith,INCUMBENT,-0.5506753851728968,,,,,,437.115,623543.69,-3.887738326554738,249985.0,99102.0,281849.0,113600.0,291613.0,112210.0,109570.0,290645.0,,,,,,,,,,,,,,,,,,,-42.27487971111239,2025-10-07,-39.85062170570483,23.629548937107412,76.37045106289258,,,,-39.36029591889175,0.0,1.0,30.074689147147584,69.92531085285242,False,4.575525393395516,Likely R,R+0.6,N/A,R+3.9,D+4.6,R+39.9
VA-10,VA-10,VA,H4VA10279,Suhas Subramanyam,Suhas,Subramanyam,INCUMBENT,GENERIC-REP,Generic Republican,Generic,Republican,GENERIC,-1.9046182204244286,,,,,,268712.65,0.0,10.0,148474.0,174859.0,165116.0,239642.0,186201.0,221133.0,215131.0,196343.0,,,,,,,,,,,,,,,,,,,11.998030974686971,2025-10-07,16.942818921173988,61.84293362454992,38.15706637545008,,,,17.343055554131777,0.0,1.0,58.471409460587,41.528590539413,False,8.367055542717978,Lean D,R+1.9,N/A,D+10.0,D+8.4,D+16.9
VA-11,VA-11,VA,H6VA11066,James Walkinshaw,James,Walkinshaw,INCUMBENT,H6VA11215,Stewart Whitson,Stewart,Whitson,OPEN,-0.233552908085094,,,,,,992006.07,268076.89,1.7799148524394715,115237.0,247512.0,121568.0,296674.0,130783.0,273439.0,273529.0,134802.0,,,,,,,,,,,,,,,,,,,38.26222027876419,2025-10-07,43.66830169364804,78.5237242344486,21.476275765551406,,,,44.22204564520713,0.0,1.0,71.83415084682402,28.165849153175984,False,8.376803457530265,Likely D,R+0.2,N/A,D+1.8,D+8.4,D+43.7
